qtl_id,traitName_asinArticle,traitName_ontologyTerm,traitUri,featureName_asinArticle,featureName_ontologyTerm,featureUri_ontologyId,featureValue,featureValue_ontologyTerm,featureValueUri_ontologyId,pmcId,doi,tableId
PMC3852376_Table 4_507,Fruit weight,fruit weight,http://purl.obolibrary.org/obo/TO_0002746,Peak Marker or Interval,Peak Marker or Interval,,TG358,TG358,,PMC3852376,10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_508,Seed weight,seed weight,http://purl.obolibrary.org/obo/TO_0000181,Peak Marker or Interval,Peak Marker or Interval,,T0536,T0536,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene250_0-i11,PMC3852376,10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_509,Brix,Brix,,Peak Marker or Interval,Peak Marker or Interval,,TG358,TG358,,PMC3852376,10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_510,pH,pH,http://purl.obolibrary.org/obo/SP_0000170,Peak Marker or Interval,Peak Marker or Interval,,TG358,TG358,,PMC3852376,10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_511,Canopy density,plant canopy,http://purl.obolibrary.org/obo/SP_0000236,Peak Marker or Interval,Peak Marker or Interval,,TG358,TG358,,PMC3852376,10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_512,Plant habit,plant habit,http://purl.obolibrary.org/obo/SP_0000003,Peak Marker or Interval,Peak Marker or Interval,,TG358,TG358,,PMC3852376,10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_513,Plant height,plant height,http://purl.obolibrary.org/obo/TO_0000207,Peak Marker or Interval,Peak Marker or Interval,,TG358,TG358,,PMC3852376,10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_514,Plant width,plant width,http://purl.obolibrary.org/obo/TO_0006062,Peak Marker or Interval,Peak Marker or Interval,,TG358,TG358,,PMC3852376,10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_515,Plant shape (H:W),Plant shape (H:W),,Peak Marker or Interval,Peak Marker or Interval,,TG358,TG358,,PMC3852376,10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_516,Plant size,plant size,http://purl.obolibrary.org/obo/SP_0000002,Peak Marker or Interval,Peak Marker or Interval,,TG358,TG358,,PMC3852376,10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_517,Trait,plant trait,http://purl.obolibrary.org/obo/TO_0000387,Peak Marker or Interval,Peak Marker or Interval,,Allele Direction,Allele Direction,,PMC3852376,10.1534/g3.113.007195,PMC3852376_Table 4
PMC3464107_Table 1_518,09FD_120 Loc1 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,1.69 **,1.69 **,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_519,2.77 ***,2.77 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_520,5.03 ***,5.03 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,0.01 ns,0.01 ns,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_521,10FD-early_83 Loc1&2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,7.02 ***,7.02 ***,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_522,5.63 ***,5.63 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_523,5.78 ***,5.78 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_524,4.49 ***,4.49 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,0.02 ns,0.02 ns,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_525,1.72 **,1.72 **,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_526,4.40 ***,4.40 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_527,GC_120 p7629 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,3.67 ***,3.67 ***,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_528,2.58 ***,2.58 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,0.02 ns,0.02 ns,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_529,1.88 ***,1.88 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,0.18 ns,0.18 ns,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_530,2.36 ***,2.36 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,1.25 ns,1.25 ns,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_531,1.75 ***,1.75 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,0.03 ns,0.03 ns,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_532,1.36 ns,1.36 ns,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,0.22 ns,0.22 ns,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_533,09FD_120 Loc1&2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,2.22 ***,2.22 ***,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_534,2.77 ***,2.77 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,1.30 ns,1.30 ns,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_535,10FD-early_83 Loc1&2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,6.42 ***,6.42 ***,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_536,4.12 ***,4.12 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_537,4.93 ***,4.93 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_538,5.10 ***,5.10 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_539,3.01 ***,3.01 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_540,2.31 ***,2.31 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_541,3.98 ***,3.98 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_542,GC_120 p7629 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,1.90 ***,1.90 ***,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_543,1.95 ***,1.95 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,0.01 ns,0.01 ns,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_544,2.05 ***,2.05 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,0.29 ns,0.29 ns,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_545,2.59 ***,2.59 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,0.44 ns,0.44 ns,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_546,1.64 **,1.64 **,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,0.04 ns,0.04 ns,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_547,1.40 ns,1.40 ns,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_548,1.21 ns,1.21 ns,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 1_549,2.42 ***,2.42 ***,,F value Genotype,genotype,http://www.ebi.ac.uk/efo/EFO_0000513,–,–,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 1
PMC3464107_Table 4_0_550,09FD_120 Loc1 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Peak Marker or Interval,Peak Marker or Interval,,At2g31970-At4g12590,At4g12590,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene289_0-i10,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_551,09FD_120 Loc2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Peak Marker or Interval,Peak Marker or Interval,,At5g49510,At5g49510,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene276_0-i11,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_552,09FD_120 Loc1&2 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Peak Marker or Interval,Peak Marker or Interval,,T1541-TG69,TG69,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene303_0-i10,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_553,10FD-early_83 Loc1&2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Peak Marker or Interval,Peak Marker or Interval,,TG358,TG358,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_554,10FD-early_83 Loc1 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Peak Marker or Interval,Peak Marker or Interval,,T1541,T1541,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene292_0-i10,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_555,10FD-early_83 Loc2 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Peak Marker or Interval,Peak Marker or Interval,,T1541-TG69,TG69,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene303_0-i10,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_556,10FD-late_83 Loc2 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Peak Marker or Interval,Peak Marker or Interval,,TG358,TG358,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_557,GC_120 p10353 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Peak Marker or Interval,Peak Marker or Interval,,TG23,TG23,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene274_0-i11,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_558,09FD_120 Loc1&2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Peak Marker or Interval,Peak Marker or Interval,,At4g22260,At4g22260,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene100_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_559,10FD-early_83 Loc1&2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Peak Marker or Interval,Peak Marker or Interval,,TG194,TG194,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_560,10FD-early_83 Loc1 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Peak Marker or Interval,Peak Marker or Interval,,TG194,TG194,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_561,10FD-early_83 Loc2 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Peak Marker or Interval,Peak Marker or Interval,,TG194,TG194,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_562,10FD-late_83 Loc1 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Peak Marker or Interval,Peak Marker or Interval,,cLEX4G10,cLEX4G10,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_563,10FD-late_83 Loc2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Peak Marker or Interval,Peak Marker or Interval,,At1g21690,At1g21690,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_564,10FD-late_83 Loc1 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Peak Marker or Interval,Peak Marker or Interval,,At5g04590,At5g04590,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene210_0-i23,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_565,10FD-late_83 Loc2 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Peak Marker or Interval,Peak Marker or Interval,,At5g16710,At5g16710,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene95_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_566,10FD-late_83 Loc2 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Peak Marker or Interval,Peak Marker or Interval,,At5g04590,At5g04590,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene210_0-i23,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_567,GC_120 p7629 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Peak Marker or Interval,Peak Marker or Interval,,cLEX4G10,cLEX4G10,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_568,GC_120 Sal10 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Peak Marker or Interval,Peak Marker or Interval,,At1g44446,At1g44446,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene114_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_569,GC_120 p7629 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Peak Marker or Interval,Peak Marker or Interval,,cLEX4G10,cLEX4G10,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_0_570,GC-3_120 Sal10 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Peak Marker or Interval,Peak Marker or Interval,,At1g21690,At1g21690,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_0
PMC3464107_Table 4_1_571,09FD_120 Loc1 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,At2g31970-At4g12590,At4g12590,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene289_0-i10,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_572,09FD_120 Loc2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,At3g17210-At4g12590,At4g12590,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene289_0-i10,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_573,09FD_120 Loc1&2 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,T1541-At3g55360,At3g55360,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene294_0-i10,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_574,10FD-early_83 Loc1&2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358-T0536,T0536,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene250_0-i11,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_575,10FD-early_83 Loc1 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,T1541-At3g55360,At3g55360,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene294_0-i10,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_576,10FD-early_83 Loc2 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,T1541-At3g55360,At3g55360,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene294_0-i10,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_577,10FD-late_83 Loc2 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358-T0536,T0536,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene250_0-i11,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_578,GC_120 p10353 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,At2g33950-At5g49510,At5g49510,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene276_0-i11,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_579,09FD_120 Loc1&2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,CT182-At1g21690,At1g21690,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_580,10FD-early_83 Loc1&2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_581,10FD-early_83 Loc1 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,TG194,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_582,10FD-early_83 Loc2 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_583,10FD-late_83 Loc1 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,cLEX4G10-TG147,TG147,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene128_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_584,10FD-late_83 Loc2 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,At4g22260-At1g44790,At4g22260,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene100_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_585,10FD-late_83 Loc1 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,At5g04590-TG400,At5g04590,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene210_0-i23,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_586,10FD-late_83 Loc2 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,AAt5g04590-TG400,TG400,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene221_0-i23,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_587,10FD-late_83 Loc2 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,At5g04590-TG400,At5g04590,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene210_0-i23,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_588,GC_120 p7629 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,cLEX4G10-cLEB7L1,cLEX4G10-cLEB7L1,,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_589,GC_120 Sal10 LEAF,compound leaf,http://purl.obolibrary.org/obo/PO_0020043,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,At1g21690-cLEX4G10,At1g21690,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_590,GC_120 p7629 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,At1g44790-cLEB7L1,At1g44790,http://solgenomics.net/genome/Solanum_pennellii/variation/C2_At1g44790,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC3464107_Table 4_1_591,GC-3_120 Sal10 STEM,stem,http://purl.obolibrary.org/obo/PO_0009047,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,At1g21690-At1g44790,At1g21690,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i22,PMC3464107,10.1534/g3.112.003459,PMC3464107_Table 4_1
PMC4266912_Table 3_592,Traita,Traita,,ASSOCIATION STATISTICS,statistics,http://purl.obolibrary.org/obo/STATO_0000039,SolCap ID,SolCap ID,,PMC4266912,10.1186/s12870-014-0337-9,PMC4266912_Table 3
PMC4266912_Table 3_593,AsA,AsA,,ASSOCIATION STATISTICS,statistics,http://purl.obolibrary.org/obo/STATO_0000039,solcap_snp_sl_20936,solcap_snp_sl_20936,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_20936,PMC4266912,10.1186/s12870-014-0337-9,PMC4266912_Table 3
PMC4266912_Table 3_594,AsA,AsA,,ASSOCIATION STATISTICS,statistics,http://purl.obolibrary.org/obo/STATO_0000039,Solyc03g112630.2.1,Solyc03g112630.2.1,,PMC4266912,10.1186/s12870-014-0337-9,PMC4266912_Table 3
PMC4266912_Table 3_595,log (β-C),log (β-C),,ASSOCIATION STATISTICS,statistics,http://purl.obolibrary.org/obo/STATO_0000039,Solyc01g087600.2.1,Solyc01g087600.2.1,,PMC4266912,10.1186/s12870-014-0337-9,PMC4266912_Table 3
PMC4266912_Table 3_596,log (β-C),log (β-C),,ASSOCIATION STATISTICS,statistics,http://purl.obolibrary.org/obo/STATO_0000039,solcap_snp_sl_17063,solcap_snp_sl_17063,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_17063,PMC4266912,10.1186/s12870-014-0337-9,PMC4266912_Table 3
PMC4266912_Table 3_597,log (t-LYC),log (t-LYC),,ASSOCIATION STATISTICS,statistics,http://purl.obolibrary.org/obo/STATO_0000039,Solyc03g031480.2.1,Solyc03g031480.2.1,,PMC4266912,10.1186/s12870-014-0337-9,PMC4266912_Table 3
PMC4266912_Table 3_598,log (t-LYC),log (t-LYC),,ASSOCIATION STATISTICS,statistics,http://purl.obolibrary.org/obo/STATO_0000039,solcap_snp_sl_27094,solcap_snp_sl_27094,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_27094,PMC4266912,10.1186/s12870-014-0337-9,PMC4266912_Table 3
PMC4266912_Table 3_599,log (PHE),log (PHE),,ASSOCIATION STATISTICS,statistics,http://purl.obolibrary.org/obo/STATO_0000039,Solyc08g082350.2.1,Solyc08g082350.2.1,,PMC4266912,10.1186/s12870-014-0337-9,PMC4266912_Table 3
PMC4266912_Table 3_600,log (PHE),log (PHE),,ASSOCIATION STATISTICS,statistics,http://purl.obolibrary.org/obo/STATO_0000039,solcap_snp_sl_100367,solcap_snp_sl_100367,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_100367,PMC4266912,10.1186/s12870-014-0337-9,PMC4266912_Table 3
PMC4266912_Table 3_601,log (FW),plant fresh weight,http://purl.obolibrary.org/obo/TO_0000442,ASSOCIATION STATISTICS,statistics,http://purl.obolibrary.org/obo/STATO_0000039,solcap_snp_sl_23884,solcap_snp_sl_23884,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_23884,PMC4266912,10.1186/s12870-014-0337-9,PMC4266912_Table 3
PMC4266912_Table 3_602,log (FW),plant fresh weight,http://purl.obolibrary.org/obo/TO_0000442,ASSOCIATION STATISTICS,statistics,http://purl.obolibrary.org/obo/STATO_0000039,Solyc02g078790.2.1,Solyc02g078790.2.1,,PMC4266912,10.1186/s12870-014-0337-9,PMC4266912_Table 3
PMC4266912_Table 3_603,log (pH),pH,http://purl.obolibrary.org/obo/SP_0000170,ASSOCIATION STATISTICS,statistics,http://purl.obolibrary.org/obo/STATO_0000039,solcap_snp_sl_19556,solcap_snp_sl_19556,http://solgenomics.net/genome/Solanum_lycopersicum/variation/solcap_snp_sl_19556,PMC4266912,10.1186/s12870-014-0337-9,PMC4266912_Table 3
